accuracy,loss,val_accuracy,val_loss,learning_rate,epoch,notebook,train_time_sec,peak_mem_mb,total_params
0.15726448595523834,3.417102098464966,0.1621447056531906,3.7945358753204346,0.0010000000474974513,1,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.248494490981102,2.25608491897583,0.23126615583896637,3.2233939170837402,0.0009990133112296462,2,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.3178514540195465,2.098026990890503,0.3149224817752838,2.2323176860809326,0.0009960572933778167,3,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.37128815054893494,1.943036675453186,0.5029069781303406,1.6411609649658203,0.0009911436354741454,4,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.42147159576416016,1.801439881324768,0.4744831919670105,1.4816250801086426,0.0009842915460467339,5,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.4687478244304657,1.629206895828247,0.3223514258861542,2.0669476985931396,0.0009755282662808895,6,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.5284834504127502,1.4246649742126465,0.6447028517723083,1.081603765487671,0.0009648882551118731,7,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.5950024127960205,1.255842924118042,0.5762273669242859,1.2921249866485596,0.0009524135384708643,8,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.6599985957145691,1.0656152963638306,0.49354004859924316,1.651500940322876,0.0009381533600389957,9,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.7121201753616333,0.9124066233634949,0.7512919902801514,0.81839919090271,0.0009221639484167099,10,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.7573198676109314,0.7909361720085144,0.7706718444824219,0.7684557437896729,0.0009045085171237588,11,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.7781546115875244,0.7140777111053467,0.7645348906517029,0.7411982417106628,0.000885256624314934,12,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.8079186081886292,0.6168442368507385,0.7606589198112488,0.8272833824157715,0.0008644842891953886,13,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.8316605687141418,0.551812469959259,0.866925060749054,0.42854100465774536,0.0008422735263593495,14,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.8439122438430786,0.5163819193840027,0.8804909586906433,0.39374014735221863,0.0008187119965441525,15,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.8691077828407288,0.4295088052749634,0.8901808857917786,0.3807029724121094,0.0007938925991766155,16,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.8850972652435303,0.37407228350639343,0.9192506670951843,0.28026658296585083,0.0007679134141653776,17,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.895133912563324,0.3460105061531067,0.9189276695251465,0.2800091505050659,0.0007408768287859857,18,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.9021250009536743,0.319637268781662,0.9331395626068115,0.2445821613073349,0.000712889654096216,19,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.9082162380218506,0.29571855068206787,0.9079457521438599,0.3064831793308258,0.0006840622518211603,20,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.9194296598434448,0.26359617710113525,0.8846899271011353,0.3980035185813904,0.0006545084761455655,21,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.93181973695755,0.2240162044763565,0.9276486039161682,0.24253828823566437,0.0006243449170142412,22,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.9345884919166565,0.21368186175823212,0.934108555316925,0.22782115638256073,0.0005936906673014164,23,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.942064106464386,0.1934422254562378,0.9182816743850708,0.28105154633522034,0.0005626666243188083,24,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.9446943998336792,0.18188053369522095,0.9072997570037842,0.32052913308143616,0.0005313952569849789,25,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.9494704604148865,0.1663135141134262,0.9376614689826965,0.23546357452869415,0.0005000000237487257,26,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.958191990852356,0.13893376290798187,0.9328165650367737,0.2451154589653015,0.0004686047323048115,27,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.9613760709762573,0.12748004496097565,0.9354005455970764,0.21861541271209717,0.00043733339407481253,28,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.9625527858734131,0.1291656792163849,0.9502583742141724,0.1796211451292038,0.00040630935109220445,29,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.9664982557296753,0.10979397594928741,0.9567183256149292,0.17065760493278503,0.0003756550431717187,30,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.9709974527359009,0.09541456401348114,0.9476743936538696,0.17154620587825775,0.0003454915131442249,31,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.9733508825302124,0.08664591610431671,0.9615632891654968,0.15391038358211517,0.0003159377374686301,32,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.9767425656318665,0.08233868330717087,0.9696382284164429,0.10534173250198364,0.0002871103642974049,33,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.9776424169540405,0.07463236153125763,0.9654392600059509,0.12273279577493668,0.0002591231605038047,34,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.9793728590011597,0.0665161982178688,0.9660852551460266,0.1284341961145401,0.00023208660422824323,35,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.9820032119750977,0.054811641573905945,0.9670542478561401,0.12617139518260956,0.0002061073755612597,36,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.9839413166046143,0.05088180676102638,0.9748061895370483,0.10383563488721848,0.00018128800729755312,37,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
0.9875406622886658,0.04229876026511192,0.9722222089767456,0.11603616178035736,0.00015772644837852567,38,NB3_PlantVillage_Hybrid,3368.8743708133698,720.920287,59776047
