accuracy,loss,val_accuracy,val_loss,learning_rate,epoch,notebook,train_time_sec,peak_mem_mb,total_params
0.9350547790527344,0.18879441916942596,0.7664233446121216,0.7327115535736084,0.0005936906673014164,23,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
0.9186228513717651,0.22552788257598877,0.8357664346694946,0.39081454277038574,0.0005626666243188083,24,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
0.9374021887779236,0.17818447947502136,0.8649635314941406,0.49253538250923157,0.0005313952569849789,25,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
0.9319248795509338,0.17252784967422485,0.7335766553878784,1.3843384981155396,0.0005000000237487257,26,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
0.930359959602356,0.1777818202972412,0.7773722410202026,0.9645804762840271,0.0004686047323048115,27,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
0.9248826503753662,0.20828449726104736,0.9379562139511108,0.15924160182476044,0.00043733339407481253,28,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
0.9413145780563354,0.15997546911239624,0.7737226486206055,0.8835631608963013,0.00040630935109220445,29,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
0.9413145780563354,0.1527787148952484,0.8248175382614136,0.5959888100624084,0.0003756550431717187,30,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
0.9444444179534912,0.15038825571537018,0.930656909942627,0.17156852781772614,0.0003454915131442249,31,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
0.9381846785545349,0.15912555158138275,0.9416058659553528,0.15105850994586945,0.0003159377374686301,32,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
0.9483568072319031,0.126095250248909,0.9379562139511108,0.16627299785614014,0.0002871103642974049,33,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
0.9467918872833252,0.12722614407539368,0.930656909942627,0.17216481268405914,0.0002591231605038047,34,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
0.9514867067337036,0.15653610229492188,0.8722627758979797,0.30856069922447205,0.00023208660422824323,35,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
0.9460093975067139,0.14352001249790192,0.8686131238937378,0.35790011286735535,0.0002061073755612597,36,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
0.9467918872833252,0.12392430007457733,0.9416058659553528,0.14633908867835999,0.00018128800729755312,37,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
0.9491392970085144,0.13816578686237335,0.9087591171264648,0.2607537806034088,0.00015772644837852567,38,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
0.9475743174552917,0.125895693898201,0.9379562139511108,0.15268227458000183,0.0001355156855424866,39,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
0.9452269077301025,0.14196695387363434,0.9379562139511108,0.1732163429260254,0.0001147433795267716,40,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
0.949921727180481,0.1157866045832634,0.9014598727226257,0.22304221987724304,9.549150126986206e-05,41,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
0.9483568072319031,0.1222616583108902,0.94525545835495,0.13438363373279572,7.783604087308049e-05,42,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
0.9616588354110718,0.11685682088136673,0.9489051103591919,0.15033075213432312,6.18466583546251e-05,43,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
0.9577465057373047,0.10893028974533081,0.9489051103591919,0.15580272674560547,4.758647264679894e-05,44,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
0.9577465057373047,0.1028984934091568,0.94525545835495,0.13668523728847504,3.5111756005790085e-05,45,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
0.9522691965103149,0.13663136959075928,0.9525547623634338,0.12707625329494476,2.4471741198794916e-05,46,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
0.9577465057373047,0.10568025708198547,0.9525547623634338,0.1282113939523697,1.570841959619429e-05,47,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
0.9507042169570923,0.12457868456840515,0.9525547623634338,0.13031114637851715,8.85637473402312e-06,48,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
0.9600939154624939,0.09670541435480118,0.9525547623634338,0.13234509527683258,3.942649527743924e-06,49,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
0.9585289359092712,0.12674221396446228,0.9525547623634338,0.13421374559402466,9.866357686405536e-07,50,NB1_Wheat_Hybrid,413.91921854019165,719.788768,59775267
