accuracy,loss,val_accuracy,val_loss,learning_rate,epoch,notebook,train_time_sec,peak_mem_mb,total_params
0.9288148283958435,0.19762548804283142,0.8189823627471924,0.636558473110199,0.00040630935109220445,29,NB5_Combined_ResNet,1675.3238620758057,27.384768,741720
0.9357865452766418,0.18163032829761505,0.927592933177948,0.20141856372356415,0.0003756550431717187,30,NB5_Combined_ResNet,1675.3238620758057,27.384768,741720
0.9421817064285278,0.16599200665950775,0.9244129061698914,0.21310625970363617,0.0003454915131442249,31,NB5_Combined_ResNet,1675.3238620758057,27.384768,741720
0.9415002465248108,0.16375023126602173,0.8803815841674805,0.3415420949459076,0.0003159377374686301,32,NB5_Combined_ResNet,1675.3238620758057,27.384768,741720
0.9411333203315735,0.1627027988433838,0.8742661476135254,0.4211036264896393,0.0002871103642974049,33,NB5_Combined_ResNet,1675.3238620758057,27.384768,741720
0.9442784786224365,0.152984619140625,0.9354207515716553,0.1962309330701828,0.0002591231605038047,34,NB5_Combined_ResNet,1675.3238620758057,27.384768,741720
0.9464800357818604,0.14934007823467255,0.9412915706634521,0.17581801116466522,0.00023208660422824323,35,NB5_Combined_ResNet,1675.3238620758057,27.384768,741720
0.948576807975769,0.14189542829990387,0.930283784866333,0.20368117094039917,0.0002061073755612597,36,NB5_Combined_ResNet,1675.3238620758057,27.384768,741720
0.95528644323349,0.12876881659030914,0.9425146579742432,0.16855144500732422,0.00018128800729755312,37,NB5_Combined_ResNet,1675.3238620758057,27.384768,741720
0.9555485844612122,0.12441107630729675,0.9405577182769775,0.1692994087934494,0.00015772644837852567,38,NB5_Combined_ResNet,1675.3238620758057,27.384768,741720
0.9554961323738098,0.12284664064645767,0.9518101811408997,0.14328332245349884,0.0001355156855424866,39,NB5_Combined_ResNet,1675.3238620758057,27.384768,741720
0.9579074382781982,0.11893435567617416,0.9427592754364014,0.16522063314914703,0.0001147433795267716,40,NB5_Combined_ResNet,1675.3238620758057,27.384768,741720
0.9587461352348328,0.11562588065862656,0.9515655636787415,0.14242678880691528,9.549150126986206e-05,41,NB5_Combined_ResNet,1675.3238620758057,27.384768,741720
0.9603711366653442,0.11435672640800476,0.9576810002326965,0.1378641575574875,7.783604087308049e-05,42,NB5_Combined_ResNet,1675.3238620758057,27.384768,741720
0.9607904553413391,0.10991783440113068,0.9584148526191711,0.12855874001979828,6.18466583546251e-05,43,NB5_Combined_ResNet,1675.3238620758057,27.384768,741720
0.960895299911499,0.1074632778763771,0.9608610272407532,0.12099926918745041,4.758647264679894e-05,44,NB5_Combined_ResNet,1675.3238620758057,27.384768,741720
0.9627823829650879,0.10466454923152924,0.9613503217697144,0.11542971432209015,3.5111756005790085e-05,45,NB5_Combined_ResNet,1675.3238620758057,27.384768,741720
0.9633066058158875,0.10369306802749634,0.9596379399299622,0.12083633244037628,2.4471741198794916e-05,46,NB5_Combined_ResNet,1675.3238620758057,27.384768,741720
0.9646170735359192,0.09935533255338669,0.9613503217697144,0.11762715131044388,1.570841959619429e-05,47,NB5_Combined_ResNet,1675.3238620758057,27.384768,741720
0.9652460813522339,0.09577472507953644,0.960616409778595,0.1166086196899414,8.85637473402312e-06,48,NB5_Combined_ResNet,1675.3238620758057,27.384768,741720
0.9659799933433533,0.09730400145053864,0.9611057043075562,0.11662477999925613,3.942649527743924e-06,49,NB5_Combined_ResNet,1675.3238620758057,27.384768,741720
0.9654033780097961,0.09567897766828537,0.9603717923164368,0.11680667847394943,9.866357686405536e-07,50,NB5_Combined_ResNet,1675.3238620758057,27.384768,741720
