accuracy,loss,val_accuracy,val_loss,learning_rate,epoch,notebook,train_time_sec,peak_mem_mb,total_params
0.18561623990535736,8.064656257629395,0.17966574430465698,6.3576130867004395,0.0010000000474974513,1,NB2_Cotton_Hybrid,939.4016544818878,720.270217,59775462
0.17188899219036102,1.843793511390686,0.16295264661312103,1.815921664237976,0.0009990133112296462,2,NB2_Cotton_Hybrid,939.4016544818878,720.270217,59775462
0.1966577172279358,1.7740190029144287,0.20055709779262543,1.7715202569961548,0.0009960572933778167,3,NB2_Cotton_Hybrid,939.4016544818878,720.270217,59775462
0.19844822585582733,1.7693439722061157,0.22980500757694244,1.7537922859191895,0.0009911436354741454,4,NB2_Cotton_Hybrid,939.4016544818878,720.270217,59775462
0.20143240690231323,1.764519214630127,0.22841225564479828,1.7637453079223633,0.0009842915460467339,5,NB2_Cotton_Hybrid,939.4016544818878,720.270217,59775462
0.1966577172279358,1.7627217769622803,0.208913654088974,1.7442338466644287,0.0009755282662808895,6,NB2_Cotton_Hybrid,939.4016544818878,720.270217,59775462
0.20083557069301605,1.7586816549301147,0.24512535333633423,1.7865792512893677,0.0009648882551118731,7,NB2_Cotton_Hybrid,939.4016544818878,720.270217,59775462
0.19755296409130096,1.762446403503418,0.23676879703998566,1.7189244031906128,0.0009524135384708643,8,NB2_Cotton_Hybrid,939.4016544818878,720.270217,59775462
0.2056102603673935,1.7497236728668213,0.21030640602111816,1.7476798295974731,0.0009381533600389957,9,NB2_Cotton_Hybrid,939.4016544818878,720.270217,59775462
0.21874067187309265,1.7418349981307983,0.24512535333633423,1.7096283435821533,0.0009221639484167099,10,NB2_Cotton_Hybrid,939.4016544818878,720.270217,59775462
0.2112802118062973,1.7496572732925415,0.208913654088974,1.7519383430480957,0.0009045085171237588,11,NB2_Cotton_Hybrid,939.4016544818878,720.270217,59775462
0.21575649082660675,1.7388808727264404,0.261838436126709,1.6926029920578003,0.000885256624314934,12,NB2_Cotton_Hybrid,939.4016544818878,720.270217,59775462
0.2232169508934021,1.7378579378128052,0.23259052634239197,1.748085618019104,0.0008644842891953886,13,NB2_Cotton_Hybrid,939.4016544818878,720.270217,59775462
0.2175469994544983,1.763690710067749,0.2130919247865677,1.7688754796981812,0.0008422735263593495,14,NB2_Cotton_Hybrid,939.4016544818878,720.270217,59775462
0.22590272128582,1.743674874305725,0.25626739859580994,1.7258599996566772,0.0008187119965441525,15,NB2_Cotton_Hybrid,939.4016544818878,720.270217,59775462
0.21366755664348602,1.7355152368545532,0.2688022255897522,1.6909202337265015,0.0007938925991766155,16,NB2_Cotton_Hybrid,939.4016544818878,720.270217,59775462
0.23903311789035797,1.7082206010818481,0.25626739859580994,1.6860616207122803,0.0007679134141653776,17,NB2_Cotton_Hybrid,939.4016544818878,720.270217,59775462
0.24350939691066742,1.7055878639221191,0.26323118805885315,1.6790854930877686,0.0007408768287859857,18,NB2_Cotton_Hybrid,939.4016544818878,720.270217,59775462
