accuracy,loss,val_accuracy,val_loss,learning_rate,epoch,notebook,train_time_sec,peak_mem_mb,total_params
0.5056350827217102,1.544202208518982,0.17367905378341675,4.667095184326172,0.0010000000474974513,1,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.6697070002555847,0.9504778385162354,0.5295988321304321,1.516918420791626,0.0009990133112296462,2,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.7406824827194214,0.7268794178962708,0.6186399459838867,1.2417795658111572,0.0009960572933778167,3,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.7786864042282104,0.6205837726593018,0.7813111543655396,0.5929020047187805,0.0009911436354741454,4,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.7978717684745789,0.5580156445503235,0.763454020023346,0.6530799269676208,0.0009842915460467339,5,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.8211458921432495,0.4991755783557892,0.7211350202560425,0.9343144297599792,0.0009755282662808895,6,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.8243434429168701,0.4736815094947815,0.8649706244468689,0.36307960748672485,0.0009648882551118731,7,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.8476175665855408,0.4220622777938843,0.7979452013969421,0.5490031838417053,0.0009524135384708643,8,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.8473554253578186,0.41747766733169556,0.8546966910362244,0.41113898158073425,0.0009381533600389957,9,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.8619803786277771,0.3845134675502777,0.8532289862632751,0.40002769231796265,0.0009221639484167099,10,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.8648110032081604,0.3674727976322174,0.8109099864959717,0.5107071995735168,0.0009045085171237588,11,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.8732504844665527,0.34840238094329834,0.8620352149009705,0.3647339642047882,0.000885256624314934,12,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.8764480948448181,0.3391449451446533,0.8654598593711853,0.4088381826877594,0.0008644842891953886,13,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.8830528855323792,0.31866201758384705,0.8953033089637756,0.2907063663005829,0.0008422735263593495,14,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.8876133561134338,0.30376145243644714,0.8845401406288147,0.3183712959289551,0.0008187119965441525,15,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.8908109068870544,0.29688724875450134,0.7619863152503967,0.9588245153427124,0.0007938925991766155,16,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.8899722099304199,0.29591885209083557,0.8498042821884155,0.4469221532344818,0.0007679134141653776,17,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.8990931510925293,0.2726577818393707,0.8732876777648926,0.3784520924091339,0.0007408768287859857,18,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.9023955464363098,0.26277589797973633,0.909246563911438,0.2412300556898117,0.000712889654096216,19,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.9090527892112732,0.2440355122089386,0.8962817788124084,0.26998215913772583,0.0006840622518211603,20,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.9115164875984192,0.2399522066116333,0.9041095972061157,0.2651490271091461,0.0006545084761455655,21,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.9163390398025513,0.22788462042808533,0.9097357988357544,0.24473558366298676,0.0006243449170142412,22,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.9171777367591858,0.22464695572853088,0.9065557718276978,0.25811198353767395,0.0005936906673014164,23,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.920113205909729,0.2151745706796646,0.9241682887077332,0.20977745950222015,0.0005626666243188083,24,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.9223672747612,0.21263030171394348,0.9322407245635986,0.1781916320323944,0.0005313952569849789,25,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.9268229007720947,0.19613084197044373,0.928816020488739,0.1960887312889099,0.0005000000237487257,26,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.9285002946853638,0.1986556202173233,0.9346868991851807,0.1757262945175171,0.0004686047323048115,27,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.9333752393722534,0.18279790878295898,0.9373776912689209,0.17609257996082306,0.00043733339407481253,28,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.928290605545044,0.1918879896402359,0.932729959487915,0.17449581623077393,0.00040630935109220445,29,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.9380930066108704,0.1701716035604477,0.9300391674041748,0.1868615299463272,0.0003756550431717187,30,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.9358389973640442,0.1701160967350006,0.9346868991851807,0.20259331166744232,0.0003454915131442249,31,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.9395607113838196,0.1650659590959549,0.9442269802093506,0.15530142188072205,0.0003159377374686301,32,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.9417099356651306,0.15581777691841125,0.9405577182769775,0.1658082902431488,0.0002871103642974049,33,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
0.9427058696746826,0.15433813631534576,0.9491193890571594,0.1464478224515915,0.0002591231605038047,34,NB4_Combined_StandardInception,3545.052636861801,18.785202,270656
